"0260 PN60: The food is, uh, ready. The people bringing it out don't like the idea of having to get up on a ladder to pass it through the window. Uh, they'd prefer to have the stewardess come out for it or to, uh, bring it up to the stewardess at the door. ",,,,,,,,,,0,0
0261 HTOI: [ ] be all right.  ,,,,,,,,,,0,0
"0262 PN60: <HT01 First Name>, you got all the trump cards. Uh, we're not gonna do  anything. Uh, just, uh, uh, the girl will come out and pick it up and go right back in. We're gonna let her come back. We won't interfere with her at all. And, or would attempt any, uh, thing funny. We're going to do, play it straight.",1,,,,,,,,reason,1,0
0263 HTO1: Did you hear me?  ,,,,,,,,,,0,0
0264 PN60: Negative on that. Repeat.  ,,,,,,,,,,0,0
0265 HTO1: [ ] will be just all right.  ,,,,,,,,,,0,0
"0266 PN60: 10-4. I'll tell 'em. I don't know whether they'll, they'll wanna come out that way or not, but I'll pass the word to 'em. . . send a vehicle out. It'll pass the plane. They'll pick up the food at the building there, bring it back out to the plane. (radio cutting out)  ",,,,,,,,,,0,0
0267 CH30: You hear that?,,,,,,,,,,0,0
"0268 PN60: 101 to <HT01 First Name>. Correction, ground control to <HT01 First Name>.",,,,,,,,,,0,0
0269 CH30: . . . he can hear.,,,,,,,,,,0,0
"0270 PN60: Tell <HT01 First Name> we're getting the truck, uh, the food will be out, that,  uh, we would like to have <CH32 First Name> sent out, and we'll deliver the food.",,,1,,,,,,how about this deal,1,1
"0271 HTO1: [ ] through the window. Uh, what about my demands?",,,,,,,,,,0,0
"0272 PN60: They're being considered at higher [ ] levels. I have no control over that, but they are being considered. (pause) . . . and it would go. We'd like to have, uh, <CH32 First Name> out, uh, and, uh,  . . . deliver the food. (pause)",,,,,,,1,,bosses considering,1,1
"0273 HT01: [ ] takes two to tango. You cooperate with me, and I'll cooperate with you.",,,1,,,,,,two to tango,1,1
"0274 PN60: Okay, we'll bring the food out, and you'll let <CH32 First Name> go, right?",,,1,,,,,,new deal: stewardess for food,1,1
"0275 HT01: No, I said, uh, bring Mr. <Prisoner Last Name> out, and I'll let <CH32 First Name> go.",,,,1,,,,,remember our deal,1,1
"0276 PN60: Gotta take one step at a time, <HT01 First Name>, one step at a time. Let's, let's go for just one step and then, then we'll, we'll talk about step two.",1,,,,,,,,reason,1,0
0277 HT01: We can get along without the food. (big pause) ,,,,,,,,,,0,0
"0278 PN60: [ ] uh, force you. We're just trying to make this thing as easy on everybody as possible, but we do feel that <CH32 First Name> with her little girl out in Denver, you heard her husband was killed in an accident. That little child has just one parent, and we want to get that girl out of there.",1,,,,,,,,reason,1,0
"0279 HT01: I understand all that, and, uh, (pause) I feel that (pause) well, we talked about this earlier. Uh, there's no use changing, uh, changing the story now.",,,,1,,,,,remember the deal,1,1
"0280 PN60: Come on, now we got to change a little bit every day. We have to change and, and cooperate and show our cooperation. Uh, before when we talked, we didn't know <CH32 First Name>'s husband was deceased. We didn't know the little girl only had one parent that she is depending upon, and, uh, the little girl needs her mother, and certainly, uh, we want to help the little girl. We want to help you. We want to help everybody, but right now we feel that that's the prime thing on the whole, the whole thing is whether you're gonna cooperate with us in that one little request.",1,,,,,,,,reason,1,0
"0281 HT01: Well, sir, I agree, and that's more reason why you should, uh, speed up your processing.  ",,,,,,,,,,0,0
"0282 PN60: Well, that's, that's probably true that we should speed it up, but,  uh, government red tape being such as it is, we have to go at a Certain pace. We can't just flick a switch from on to off. It has to go at a certain pace. You know that, and I know that, and, uh, we are concerned about, uh, <CH32 First Name>'s little girl primarily.  We're not, I think <CH32 First Name>'s safe, but the poor little child, uh, needs to talk with her mother and needs to be . . .  ",1,,,,,,2,,other: reasons; authority: there's red tape with the bosses,1,1
"0283 HT01: . . . Kansas City, and right now I'm in a position where . . . to you. I'm just going to wait, and if you're not going to cooperate with me, then I, things are going to come down to a deadline. ",,,,,,1,,,deadline,1,1
"0284 PN60: We're working with you. We're trying, uh, to wor-, to iron this thing out so everybody comes out of it, uh, in relatively good shape with nobody getting hurt. This is what we want, and we're trying to work with you. We're trying to put your requests to the people that, that can make the dec- . . . what we're interested in.",,,,,,,1,,decision makers,1,1
0285 HT01: [ ] cooperating.,,,,,,,,,,0,0
"0286 PN60: Well, you can take one st-, one little step and, and let <CH32 First Name> go and, and, uh, then, then sh-, then we'll move on to the next, uh, request that you have. (radio cutting out) ",,,,,,,,,,0,0
"0287 PN60: Go ahead, <HT01 First Name>.",,,,,,,,,,0,0
"0288 HT01: I said it's your step to take, not mine.",,,,,,,,,,0,0
"0289 PN60: We're looking to you to, for a good sign of a good gesture on your part. Something that will show cooperation on your part, to show that, uh, you earnestly, uh, mean what you say.",1,,,,,,,,reason: do this to show us you mean what you say,1,0
"0290 HT01: Well, I have probably just as much concern for that young girl as you do, and possibly more, and that is more of a reason why you should speed things up.  ",,,,,,,,,,0,0
"0291 PN60: I'm not in a position to speed things up. I would if I could, but, uh, I can't move Washington. You know. You've been in the army. You know the bureaucratic ways that the bureaus up there go  through, and we have to live with that now. Uh, I can't control that, but you can control the situation that we're talking about.",,,,,,,1,,bureacracy,1,1
"0292 HT01: No, I'm not in control of the situation. As far as the paperwork, uh, in certain circumstances, you wou-, you know as well as I do that things can be don if the right people tell those people to do  it, and you're just stalling for time.",,,,,,,,,,0,0
"0293 PN60: Okay, the truck should be ready. I think I see it pulling up over there now to load the food. It should be out that way in a few  minutes, but, uh, they're gonna want <CH32 First Name> to come out before they deliver it, I believe.",,,,,,,,,,0,0
0294 HT01: . . . can't work that way.  ,,,,,,,,,,0,0
"0295 PN60: I tell you, it's, uh, I think, uh, you're wrong there, <HT01 First Name>. I think the, the, uh, I think you showed a sign of weakness, but actually it's a sign of strength when you were able to show that you got compassion for people and, uh, the honest, sincere belief that, uh, uh, you wanna do good, and you can make a good, good showing there by making the first step here.  ",,,,,1,,,,compliment,1,1
0296 HT01: I'm not here to make a good showing.  ,,,,,,,,,,0,0
"0297 PN60: You gotta, we gotta convince those people that, uh . . . (pause)  ",,,,,,,,,,0,0
0298 PN60: . . . control to Frontier 101. (radio cutting out)  ,,,,,,,,,,0,0
0299 PN60: The unit's there. They're putting the ladder up now. They should be passing the food now. (muffled conversation)  ,,,,,,,,,,0,0
0300 PN60: . . . control to <HT01 First Name>.  (pause)  Ground control to <HT01 First Name>. (pause)  Ground control to 101. (radio cutting in and out)  ,,,,,,,,,,0,0
0301 PN60: Ground control to <HT01 First Name>.  ,,,,,,,,,,0,0
"0302 CH31: This is captain. Uh, go ahead.",,,,,,,,,,0,0
0303 PN60: <HT01 First Name> there?  ,,,,,,,,,,0,0
0304 CH31: He can hear.  ,,,,,,,,,,0,0
0305 PN60: Ask him if everything's all right. I'd like to talk to him. ,,,,,,,,,,0,0
0306 CH31: Chowin' down.  ,,,,,,,,,,0,0
"0307 PN60: Okay, I'll hear from him when he gets don chowin' down.",,,,,,,,,,0,0
0308 CH31: Thank you. (pause)  ,,,,,,,,,,0,0
0309 PN60: Here's ground control. Go ahead. ,,,,,,,,,,0,0
0310 CH31: Can't hear me now.  (radio cutting in and out)  ,,,,,,,,,,0,0
0311 PN60: Ground control. Go ahead.,,,,,,,,,,0,0
0312 CH31: Heard from Denver?,,,,,,,,,,0,0
"0313 PN60: Repeat, please.",,,,,,,,,,0,0
0314 CH31: Did Frontier people arrive from Denver?  <There's a big area here where the tape sounds like it's on the wrong speed.>,,,,,,,,,,0,0
"0315 PN60: . . . given us an answer on, uh, what's your reaction going to be if <Prisoner Last Name> doesn't wanna go. (pause) I'll have to pass that word up the . . . [ ] and that everything will work out.  <This is another area where the tape is on the wrong speed.>",,,,,,,,,,0,0
"0316 HT01: I don't know. Uh, some people . . .",,,,,,,,,,0,0
0317 PN60: Does he have the weapon in his hands?,,,,,,,,,,0,0
0318 CH30: Affirmative. At all times.,,,,,,,,,,0,0
0319 PN60: Ground control to <HT01 First Name>.,,,,,,,,,,0,0
"0320 CH30: Uh, he's walking to the back and looking out the windows now. uh, . . . can't hear you.",,,,,,,,,,0,0
0321 PN60: 10-4. Think it's relatively calm out there?,,,,,,,,,,0,0
"0322 CH30: Yeah, real calm.",,,,,,,,,,0,0
"0323 PN60: 10-4. . . . back up, uh, tell him to give me a call.",,,,,,,,,,0,0
"0324 CH30: Okay, and we'll do it. (pause)  ",,,,,,,,,,0,0
"0325 HT01: Yes, sir.(pause)  ",,,,,,,,,,0,0
0326 CH30: [ ] he's back here if you wanna talk to him again. ,,,,,,,,,,0,0
0327 PN60: This is ground control. Go ahead.  ,,,,,,,,,,0,0
"0328 CH30: You said, uh, call me when he comes back up here. He's ready to talk to you.",,,,,,,,,,0,0
"0329 PN60: Hey, <HT01 First Name>, you there? ",,,,,,,,,,0,0
"0330 HT01: Yes, sir.",,,,,,,,,,0,0
"0331 PN60: How many packs of cigarettes do you want? . . . he refuses to come or to talk with you? Can you answer that question for me, <HT01 First Name>? ",,,,,,,,,,0,0
"0332 HT01: Yes, sir.",,,,,,,,,,0,0
"0333 PN60: Well, we need an answer before, before we can make a decision. And, uh, it's, it's essential for us in, in our decision making,  uh, [ ] that they know what your plans are, what your  alternatives are, and what you're going to do. Uh, that's very, very important, <HT01 First Name>, so, uh, how 'bout giving me an answer on it 'cause you, you certainly have, uh, plans and alternatives.",1,,,,,,,,reason,1,0
"0334 HT01: As soon as you start cooperating with me, then [ ] get this show on the road.",,,1,,,,,,here's the deal,1,1
"0335 PN60: We're cooperating in every manner possible, <HT01 First Name>. We're doing everything humanly possible, uh, to resolve this to the benefit of  everybody concerned so nobody gets hurt. That's the main thing. We don't want anybody hurt.  ",1,,,,,,,,reason,1,0
"0336 HT01: That's what we're talking about, so let's, like I said before, it's imperative that you . . . things going because, uh, I'm in a position where I really don't have anything to lose.  ",1,,,,,,,,reason: nothing to lose,1,0
"0337 PN60: They like you. They think you're a pretty nice guy, and they wanna talk to you and try to help you.",,,,,1,,,,compliment,1,1
0338 HT01: There's no help needed.  ,,,,,,,,,,0,0
"0339 PN60: . . . coming into Atlanta. Should be here in about an hour and a half, uh, if you'd.like to talk with him. We can put him on.",,,,,,,,,,0,0
0340 HT01: [ ] demands?  ,,,,,,,,,,0,0
"0341 PN60: We're working on 'em, we're working on 'em, trying to, to get, uh, necessary clearance, but you're making it difficult by not giving us the answers we need to have.  ",,,,,,,,,,0,0
0342 HT01: . . . much time you talking about?  ,,,,,,,,,,0,0
"0343 PN60: I have no idea how much time we're talking about. Uh, we're working on it. They're working on it. [ ] a number of different people have to cooperate in making the decision. Not one person can make it.  ",,,,,,,1,,lots of bosses have to make decisions,1,1
0344 HT01: Seems to me to be a very simple request to start with to get <Prisoner Last Name> out here in exchange . . . lady so that the little girl'll be in good shape.  ,,,,,,,,,,0,0
"0345 PN60: Look, uh, this thing is not all that bad. Your parents will be here in a little while and, uh, you can walk away with this, uh real easy like and, uh, get, get yourself squared away, and we  think, uh, what your parents think, and, and I agree with them that you're a pretty good fella, and you can, you can make something of yourself. It's never too late to, to, uh, start shaping up and,  and, uh, straighten it up and get, get moving in the right direction. You're at a crossroads now.  ",,,,,1,,,,compliment,1,1
"0346 HT01: . . . wanna play God, that's their problem. ",,,,,,,,,,0,0
"0347 PN60: [ ] people to die. Nobody's playing God. Uh, you're, you're, you're causing a lot of hurt to a lot of people like, uh <CH32 First Name>'s little girl out in Denver and <CH32 First Name> and the other  stewardess there and, and the passengers in the plane and their families. That's causing hurt, and, uh, I don't think you wanna do that.  ",1,,,,,,,,reasons,1,0
"0348 HT01: You think my head's screwed around wrong and, uh, . . . can maybe say the same thing of you, but like I said before, this is, uh, bigger than both of us.  ",,,,,,,,,,0,0
"0349 PN60: This is most important, <HT01 First Name>, and, and uh, I appreciate how you  feel, but I also appreciate how the passengers feel and how the pilot feels and, and the crew there and, and, uh, I'm concerned for them as well as for you. Uh, I don't wanna see anybody hurt or  anything. I couldn't, uh, I don't like to see pain and suffering. I like to see happiness and joy.",1,,,,,,,,reasons,1,0
"0350 CH30: This is the co-pilot speaking, and, uh, just for my own personal and the captain, we'd like to know, uh, how deep <HT01 First Name> is in right now. I mean, uh, he hasn't broken any, uh, I mean what he’s done is unlawful, but, uh, you know, how bad is it for him right now? If he was to give it up right now.",,,,,,,,,,0,0
"0351 PN60: At this time, uh, [ as ] regards to today's incident, no charges, no, have been filed on him at this time. Uh, would <HT01 First Name> like to talk to his lawyer?",,,,,,1,,,no charges filed yet,1,1
0352 HT01: Which one?,,,,,,,,,,0,0
0353 PN60: <HT01's Lawyer>.,,,,,,,,,,0,0
"0354 HT01: Yes, I'll talk to Mr. <HT01's Lawyer's Last Name>.",,,,,,,,,,0,0
"0355 PN60: 10-4. I don't know just where he is now. I'll try to get in touch with him, <HT01 First Name>, and, and, uh, bring him out here to talk to you. But the problem right now is not so large that it can't be  resolved, uh, to <HT01 First Name>'s satisfaction I think. Uh, can you hear me   <HT01 First Name>?",,,,,,,,,,0,0
"0356 HT01: . . . sir. [ ] only spoke of freedom before, and (radio cutting out) (pause)",,,,,,,,,,0,0
"0357 PN60: . . . cigarettes are on the way and, uh, the, as far as the fella in prison, that decision has to be made up the line. ",,,,,,,1,,bosses make that decision,1,1
"0358 CH31: Uh, we'd sure like to have some, uh, relief there.",,,,,,,,,,0,0
"0359 PN60: Uh, we're aware of, uh, your predicament and working every way we can to help.",,,,,,,,,,0,0
0360 CH31: . . . -4. Off. (pause)  ,,,,,,,,,,0,0
0361 ON80: Ground control to 101. ,,,,,,,,,,0,0
0362 HT01: Go ahead.  ,,,,,,,,,,0,0
0363 PN60: They should be approaching the plane there in just a few seconds. ,,,,,,,,,,0,0
0364 HT01: Okay. We see 'em.  ,,,,,,,,,,0,0
"0365 CH30: [ Okay,  ] he's in the back again now.",,,,,,,,,,0,0
0366 PN60: [ ] The truck's coming on out. ,,,,,,,,,,0,0
"0367 CH30: Okay. Uh, he's clear in the rearend of the airplane. You got any  ideas, we can be of help.",,,,,,,,,,0,0
"0368 PN60: Uh, we're just trying to keep him cool, and we don't wanna get him alerted we're pushing too hard. Uh, you think he's getting too uptight, uh, try to come in and warn us.",,,,,,,,,,0,0
"0369 CH30: Okay. If things really get tense, I'll turn this light off that's  on top of the airplane.  I'll tell him [ ] he's here now.  ",,,,,,,,,,0,0
0370 PN60: 10-4.  (pause)  ,,,,,,,,,,0,0
0371 PN60: . . . to <HT01 First Name>. (pause)  ,,,,,,,,,,0,0
"0372 HT01: Yes, sir.",,,,,,,,,,0,0
0373 PN60: Get the cigarettes all right? ,,,,,,,,,,0,0
"0374 HT01: Yes, sir.  ",,,,,,,,,,0,0
0375 PN60: Everybody's feeling all right out there? ,,,,,,,,,,0,0
0376 HT01: . . . to be.  ,,,,,,,,,,0,0
0377 PN60: Your lawyer's enroute. Should be here in about 15 minutes. ,,,,,,,,,,0,0
0378 HT01: I'm setting a 5:00 deadline.  ,,,,,,1,,,deadline,1,1
"0379 PN60: Uh, <HT01 First Name>, we can't, uh, be sure that we're gonna have all of the answers by 5:00. Uh, let's not set a deadline on it. L-let's, uh, play it by ear and see how things go. We've play, tried to play it pretty straight with you, haven't . . . and, and it's not going to resolve the matter. We've got to find out primarily before we can get answers what your intentions are as far as what if <Prisoner Last Name> fails, goes with you, what if he refuses to go with you.",1,,,,,,,,reason,1,0
"0380 HT01: . . . not the point either. The point is I've set some demands, and if they're not met, then the people are going to die.",,,,,,1,,,deadline,1,1
"0381 PN60: Nobody has to die out here. We're just, just trying to, to work things out and get things resolved and, uh, set deadlines, and, uh, threatening people is not what we want right now. We need to, to be cooperative and talk about this thing and try to get, uh, the answers so these people can make the decisions.",,,,,,,1,,decision makers,1,1
0382 HT01: . . . just about all we can talk.  ,,,,,,,,,,0,0
"0383 PN60: Well, you're gonna talk to your attorney, aren't you?",,,,,,,,,,0,0
0384 HT01: . . . with him.  ,,,,,,,,,,0,0
"0385 PN60: He'll be here shortly, and your, your parents they're much concerned, and they're, they're interested in trying to help you and working with you, and your attorney wants to work with you, and we're willing to work with you. What more could you ask for? ",,,,,,,,,,0,0
0386 HT01: . . . I'm asking for is the demands I set down. . . . can be expected.  ,,,,,,,,,,0,0
"0387 ON81: Listen, I just got here and, uh, [ ] was up in Washington, D.C. He had to appear before a grand jury up there with another one of his clients, and I was up in, uh, one of the northern counties up in Georgia this morning myself, and as soon as we found  out that there was a, a situation going on down here, uh, we both got off what we were doing and came down specifically to, uh, address ourselves to this. Now <HT01's Lawyer's Middle Name> had a problem in that he couldn't get a commercial flight. He is coming down on a private plane, and I anticipate he will be here somewhere around a quarter after five or so. I cannot get him here any earlier, and there's a tremendous traffic jam out there. Just need some time to talk to you. Uh, if you've got any questions, the reason why I'm here is to answer 'em. Okay?  ",,,,,,,,,,0,0
0388 HT01: We have nothing to talk about.  ,,,,,,,,,,0,0
"0389 ON81: Why don't you just explain to me, uh, some of the things that, uh, are going on on the plane, about who's on there, if there's anybody that you know, uh, why don't you just explain to me, uh, how long the plane's been there 'cause I just got here, and these guys haven't even had a chance to, uh, sort of give me any briefing.",,,,,,,,,,0,0
"0390 HT01: . . . been here two or three hours now, and, uh, I set forth some demands, and they're stalling. . . . think, uh, talking with me is going to accomplish something. ",,,,,,,,,,0,0
"0391 ON81: All right, I'm not talking about the other air traffic controllers  and these other people up here. I'm talking about me and <HT01's Lawyer's Middle Name>. Now we've got different considerations than these other folks do. Obviously, anything that you tell us is a matter of confidence between you and us. I really wish that <HT01's Lawyer's Middle Name> had a chance to get down here. I do need some time, and I, like I've told you all  along, <HT01's Lawyer's Middle Name> and I work on all these cases together. You know, uh, in fairness to <HT01's Lawyer's Middle Name>, I just wish that you could give us some time to get <HT01's Lawyer's Middle Name> here so that he can talk to you. I know that right now you may not think that there's anything to be discussed, but <HT01's Lawyer's Middle Name> may have some insight or some information that would be very helpful to you at this time.  ",1,,,,,,,,reason,1,0
"0392 HT01: This is, uh, a whole new case in itself. . . . desperation I guess you could call it.",,,,,,,,,,0,0
"0393 ON81: Uh, well, I could certainly understand your frustrations, and I could certainly understand everything that you've been going through. I could certainly understand everything that's happened so far today. We've had only, uh, really sporatic coverage, but it's been some news coverage. It's just some tidbits of information that have come out, and a lot of it's just been real  speculation, and, uh, I'm not sure I really understand all of this.  While we've got some time, do you mind just explaining to me exactly where the flight took off this morning and things like that.  ",,,,,,,,,,0,0
"0394 HT01: It took, it took off from Grand Island.",,,,,,,,,,0,0
"0395 ON81: Could you repeat that last, uh, statement, <HT01 First Name>. I had some trouble hearing it. They're, you know, they're still directing some of these other planes in and out, and, uh, things really are going pretty much as normal here. Uh, I, I couldn't hear what you said about where the point of, uh, departure . . . (tape cut off)  ",,,,,,,,,,0,0
"0396 PN60: No, <HT01 First Name>, you gotta consider your parents, your brothers, and, uh, the people that, uh, love you and have faith in you, and, uh, they're thinking about you, and, and they're worried about you, and they want to see you, you, everything turn out well, and, uh, you owe something to them, too, don't you?",1,,,,,,,,reason,1,0
0397 HT01: It's a long story.,,,,,,,,,,0,0
"0398 PN60: It may be a long story, and, and there may be some misgivings, but you owe them, uh, something. They've, they've tried, uh, and, the best they could, and, and worked, and sometimes maybe it wasn't the  right thing they did, but, uh, they tried, and you can't stop trying to, to, uh, help the people you love. (pause) If you want to see <Prisoner Middle Name>, uh, just put the gun down and come on out, and we'll take you to see <Prisoner's Middle Name>, no problem. (pause) <HT01 First Name>, did you read me  on that? I said that, uh, if you just put your gun down and come on out, we'll take you to see <Prisoner Middle Name>, and, uh, you have my word on  that, that nobody's interested in, in, uh, uh, harming you or anybody else. We'll be glad to resolve the matter in that way. (pause) Ground control to <HT01 First Name>. (pause) Ground control to <HT01 First Name>.  I, 101, are you trying to raise ground control? We're having some difficulty reading? (pause) 101, if you can read, we're having some radio difficulty here. We'll be with you in just a second.  (pause) 101, uh, somebody's got us blocked out here on traffic.  Uh, I don't know whether you can read us or not. If not, we're  trying to remedy the situation. We'll be back with you just as soon as we get it remedied. (pause) 101, could you check your  <HT01 First Name> to see that it's not stuck? Stand by, 101. We're checking equipment downstairs.  (pause)  ",,,1,,,,,,put the gun down and come outside,1,1
"0399 ON80: 101, come up on 12605 if you can read. Come up on 12605. (pause) Ground control to 101.",,,,,,,,,,0,0
"0400 CH31: Okay, we have you on 12605 now.",,,,,,,,,,0,0
"0401 ON80: 10-4. Apparently, somebody had a <HT01 First Name> stuck or else somebody had us jammed up pretty well. Is <HT01 First Name> there? ",,,,,,,,,,0,0
0402 CH31: He's sitting in the back.  ,,,,,,,,,,0,0
0403 PN60: Tell <HT01 First Name> to come on up. I need to talk to him. Okay? ,,,,,,,,,,0,0
0404 CH31: Who's this?  ,,,,,,,,,,0,0
0405 PN60: This is <PN60>. ,,,,,,,,,,0,0
0406 CH31: [ ]  ,,,,,,,,,,0,0
0407 PN60: This is <PN60 First Name>.  ,,,,,,,,,,0,0
"0408 CH31: Okay, <PN60 First Name>. (pause) Okay, he can't, uh, he can't hear now. He's in the back. Anything we can do?",,,,,,,,,,0,0
"0409 PN60: Uh, I want to know if <HT01 First Name>, uh, got the message from his defense attorney.",,,,,,,,,,0,0
"0410 CH31: Yes, he did.",,,,,,,,,,0,0
"0411 PN60: Uh, did he understand that, uh, we're doing everything possible  that we can?",,,,,,,,,,0,0
"0412 CH31: Yes, he did. I think he's considering it. I hope he's considering it.",,,,,,,,,,0,0
"0413 PN60: Uh, ask him, uh, if he will give us, uh, additional time. (radio cutting out)  ",,,1,,,,,,more time,1,1
0414 CH31: He'd like to talk to you now. ,,,,,,,,,,0,0
"0415 PN60: You there, <HT01 First Name>?",,,,,,,,,,0,0
"0416 HT01: Yes, sir.",,,,,,,,,,0,0
"0417 PN60: <HT01 First Name>, as you can see, we're not, uh, trying to beat around the bush. We've, we've given it to you straight. Even your defense attorney gives it to you straight. And before we were cut off, I offered you the, the, if you wanted to see <Prisoner Last Name>, that, uh, just lay down your gun and walk out of the plane, and, uh, we'll be glad  to take you to <Prisoner Last Name>.  ",2,,1,,,,,,other: reasons; commitment: give up,1,1
0418 HT01: [ ]  ,,,,,,,,,,0,0
"0419 PN60: Uh, but, uh, right now, uh, they're working on it, and, uh, we'd like a little additional time. . . . uh, the priest at it, the chaplin at it, the county jail, uh, also is concerned about you.  He called. I didn't catch his name, and he wants to help. Uh,  your parents want to help. <NAME> wants to help. Your defense  attorney wants to help. Everybody wants to help you, <HT01 First Name>. Uh, take advantage of that. It's, it's, the only way out is to listen to what they have to say and work with them. They can show you the light, right way to go.",1,,,,,,,,reason,1,0
"0420 HT01: . . . only people that can help is the people who are making the, the decisions on the demands.",,,,,,,,,,0,0
0421 PN60: Are you gonna give us some additional time? ,,,1,,,,,,more time,1,1
0422 HT01: . . . give you the benefit of the doubt.  ,,,,,,,,,,0,0
"0423 PN60: Your mother and father are here now. Do you want to talk to either one of 'em? (pause) You read me, <HT01 First Name>? (pause) Uh, <HT01 First Name>, you gonna talk to your father?  ",,,,,,,,,,0,0
0424 HT01: [ ] ,,,,,,,,,,0,0
0425 PN60: 10-4. (pause) [ ] when I can talk with him. (pause)  . . . to 101.,,,,,,,,,,0,0
0426 CH31: Go ahead.  ,,,,,,,,,,0,0
"0427 PN60: Uh, we got a helicoptor coming in with, uh, lead defense counsel, <HT01's Lawyer>. He should land in a few minutes. Uh, we're not just sure where he's going to land, but the helicoptor will be  <HT01's Lawyer's First Name> <HT01's Lawyer's Middle Name>, so tell <HT01 First Name> not to get upset at it.",,,,,,,,,,0,0
"0428 CH31: Do you have any idea where it, the helicoptor, will land?",,,,,,,,,,0,0
"0429 PN60: Uh, we're gonna try to bring it in to, close to control tower here, uh, where we can get, uh, <HT01's Lawyer's Middle Name> into the control tower in a few seconds, but it may land over there, depending upon whether we what the traffic patterns are at the time. ",,,,,,,,,,0,0
0430 CH31: Okay.  ,,,,,,,,,,0,0
0431 PN60: Is <HT01 First Name> there now? ,,,,,,,,,,0,0
0432 CH31: Negative.  ,,,,,,,,,,0,0
"0433 PN60: When he gets back, uh, where he can hear, uh, ask him to talk with us. We need to, his lawyer wants to talk with him again.",,,,,,,,,,0,0
"0434 CH31: Okay, when he comes up, we'll, we'll, we'll let you know.",,,,,,,,,,0,0
0435 UNKN: Maybe it's 'cause I'm chewing gum.  ,,,,,,,,,,0,0
"0436 PN60: <HT01 First Name>, this is <PN60 First Name> again. Are you there?",,,,,,,,,,0,0
"0437 HT01: Yes, sir. ",,,,,,,,,,0,0
"0438 PN60: Okay, <HT01's Lawyer's First Name> <HT01's Lawyer's Middle Name>'s on the elevator on his way up now, and, uh, . . . give you straight advice. I know  <HT01's Lawyer's  Name>'s a reputable man. He'll do what's best for you and look out for your interests, and you can have confidence in him. . . . passengers all right there now?  ",1,,,,,,,,reasons,1,0
0439 HT01: Everyone is . . .  ,,,,,,,,,,0,0
"0440 ON82: Ground control, <HT01's Lawyer's Middle Name> <HT01's Lawyer's Last Name>. <HT01 First Name>, come in.",,,,,,,,,,0,0
"0441 HT01: Yes, sir. ",,,,,,,,,,0,0
"0442 ON82: <HT01 First Name>, this is <HT01's Lawyer's Middle Name>. I've been in Washington all day. I just got in. Just got to the airport. Need to talk to you. What's the problem, buddy?",,,,,,,,,,0,0
"0443 HT01: Well, sir, there's not a problem yet. Uh, the only problem that's going to occur is if, uh, people don't meet the demands that I've set forth.",,,,,,,,,,0,0
"0444 ON82: <HT01 First Name>, this is <HT01's Lawyer's Middle Name>. I've talked to <ON81> just briefly, and I don't know entirely what the situation is. Give it to me again so I'll know from the start. Okay?  ",,,,,,,,,,0,0
"0445 HT01: I just set forth some demands that, uh, the people have there, and, uh, (pause) got on the plane and (radio cut out) went to Kansas City and came here. Uh, they should have those demands there in front of you somewhere.  ",,,,,,,,,,0,0
"0446 ON82: Well, they probably do, but there, uh, there are people here, and I wanna hear it from you. Come on, level with me. What do you need? Okay?  ",,,,,,,,,,0,0
0447 HT01: Need an honorable way out.  ,,,,,,,,,,0,0
0448 ON82: Say it again. I didn't read you. ,,,,,,,,,,0,0
0449 HT01: I need an honorable way out.  ,,,,,,,,,,0,0
"0450 ON82: [ ] honorable way, <HT01 First Name>. We're not dealing with a, we're dealing with innocent people. That's not the honorable way. Uh, you and I have got to figure an honorable way out. Tell me what you mean by honorable way out.",,,,1,,,,,you want honor and this is not the way,1,1
"0451 HT01: There is no such thing as innocent people. Babies are innocent, but, uh, as far as, uh, the rest of the people are concerned,",,,,,,,,,,0,0
"0452 ON82: Okay, <HT01 First Name>, how 'bout this. I understand there's a stewardess on  board that has a very young daughter, a baby, who's very concerned about her mother's safety. What about her? What can we do for her?",1,,,,,,,,reason,1,0
"0453 HT01: Well, when they meet the demands, she's free to go.",,,,,,,,,,0,0
"0454 ON82: <HT01 First Name>, I don't know what the demands are. Tell me again. I don't, I don't wanna listen to these people. I want you to tell me. <HT01 First Name>, I don't know these people over here. I know you. I'm your attorney. I wanna help you. Tell me what we need to do.",1,,,,,,,,close relationship,1,0
"0455 HT01: I want <Prisoner Middle Name> <Prisoner Last Name> out of jail (pause) and him to come to this plane, and as soon as he gets to this plane and I can talk to him, then the stewardess can leave. I want $3,000,000.00, and I want two machine guns and two 45 caliber pistols . . . ammunition. ",,,,,,,,,,0,0
"0456 ON82: I don't know anything about your plane, what kind of, uh, fuel capacity you have, or where you want to go or anything else, but that's it at the moment, right? You want to, you want to talk to <Prisoner Last Name>? Do you want <Prisoner Last Name> to go with you?  ",,,,,,,,,,0,0
0457 HTO1: That's up to him. I want to see him and talk with him.  ,,,,,,,,,,0,0
"0458 ON82: If I talk to <Prisoner Last Name>, would you believe me whatever he says he wants to do?",,,,,,,,,,0,0
"0459 HT01: I need to see him, sir.",,,,,,,,,,0,0
"0460 ON82: Okay. Let me talk to these people here and get, get a rundown on what's happening. I just walked in. I don't wanna [ ] ask you to, please, have enough confidence in me not to do anything until you and I can talk about it. Okay? ",,,1,,,,,,give me some time,1,1
