Person: <NAME> HOW DO YOU THING WE ARE GONNA GET HIM TO SIT DOWN WITH US SO WE CAN GET THESE THINGS GOING ?,,,,,,,,,,0,0
Hostage Taker: I ALREADY TOLD THEM EVERYTHING THAT YOU ALL SAID <NAME> <NAME> WANNA TALK TO <NAME>,,,,,,,,,,0,0
Person: OKAY HES TALKING OKAY <NAME>,,,,,,,,,,0,0
Hostage Taker: WHAT DID YOU SAY ?,,,,,,,,,,0,0
Person: <NAME> ? THIS <NAME>,,,,,,,,,,0,0
Hostage Taker: WHERE IS HE ?,,,,,,,,,,0,0
Person: RIGHT HERE,,,,,,,,,,0,0
Hostage Taker: LET ME TALK TO <NAME>,,,,,,,,,,0,0
Person: THIS <NAME>,,,,,,,,,,0,0
Hostage Taker: WHATS HAPPENING ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: YOU YOU DONT WANT YOUR JAILHOUSE NO MORE ?,,,,,,,,,,0,0
Person: WELL YEAH WHAT YOU NEED ?,,,,,,,,,,0,0
Hostage Taker: YEAH WELL YOU KNOW WHAT WE NEED WHAT WE BEEN COMPLAINING ABOUT HUH WHAT EVERYBODY HERE BEEN COMPLAINING ABOUT ?,,,,,,,,,,0,0
Person: WELL I I DONT KNOW MAYBE YOU TOLD THE JAILERS BUT THEY HAVENT TOLD ME UP HERE,1,,,,,,,,reasons to tell me,1,0
Hostage Taker: YEAH WELL YOURE NOT LOOKING AT IT RIGHT IM I MEAN IF YOU IF YOU DONT WANNA TAKE CARE OF YOUR BUSINESS WHY DONT YOU GET A JAIL WITH SOMEBODY ELSE ?,,,,,,,,,,0,0
Person: WELL ALRIGHT I I JUST GOT HERE YOU TELL ME ABOUT IT WHATS THE MATTER ?,,,,,,,,,,0,0
Hostage Taker: OKAY LIKE FOR INSTANCE THE DAY I GOT THROWN IN THE HOLE NOW YOU KNOW THAT WAS WRONG,,,,,,,,,,0,0
Person: WHAT WHAT YOU MEAN IT WAS WRONG ? IT DIDNT APPEASE TO ME YOU WENT FOR DISCIPLINARY ACTION AND YOU YOU DIDNT EVEN APPEASE TO ME,,,,,,,,,,0,0
Hostage Taker: I DIDNT HAVE TO BECAUSE NOW YOUR THE WARDEN YOU SUPPOSE TO KNOW WHEN SOMETHING IS GOING DOWN WRONG YOU KNOW ?,,,,,,,,,,0,0
Person: OKAY WELL WE TALKING SO YOU TELL ME NOW,,,,,,,,,,0,0
Hostage Taker: OKAY NOW WHAT WHATS OUR CHANCES OF GETTING WHAT I ASK YOU FOR ?,,,,,,,,,,0,0
Person: THATS WHAT IM TELLING YOU IM JUST GETTING HERE,,,,,,,,,,0,0
Hostage Taker: WELL YOU JUST GETTING HERE ?,,,,,,,,,,0,0
Person: ASK HIM ASK HIM,,,,,,,,,,0,0
Hostage Taker: WELL I GOT SOMEBODY TO BRING IT DOWN TO YOU,,,,,,,,,,0,0
Person: LOOK <NAME>,,,,,,,,,,0,0
Hostage Taker: SEE I GOTTA GO BACK,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: I GOT SOME BUSINESS I GOTTA GO SEE WHATS HAPPENING ON THAT END SO SOMEBODY GONNA TELL YOU EXACTLY WHAT THEY WANT AS A MATTER OF FACT WE GOT TWO PEOPLE RIGHT NOW THEYRE GONNA TELL YOU EXACTLY WHAT THEY WANT ALRIGHT THEN,,,,,,,,,,0,0
Person: ALRIGHT,,,,,,,,,,0,0
Hostage Taker: I CANT HEAR YOU MAN YOU YOU THERE ? DID YOU HEAR ?,,,,,,,,,,0,0
Person: YOU TALKING TO ME <NAME> ?,,,,,,,,,,0,0
Hostage Taker: YEAH YOU WANT US TO LET YOU UP HERE ? LISTEN <NAME>,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: YOU WANT US TO LET YOU UP HERE ?,,,,,,,,,,0,0
Person: IF YOU IF I WANNA GO UP THERE ?,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: WHAT DO YOU NEED ?,,,,,,,,,,0,0
Hostage Taker: WELL WE NEED TO TALK TO YOU THATS WHAT WE BEEN TRYING TO DAY FOR DAYS AND DAYS BUT THE ONLY PEOPLE GET GET A CHANCE TO TALK TO YOU IS THE ONE THAT SHOOTS OUT ONE OF THOSE SNEAKING NOTES AND IF YOU PUT THEM OUT THERE AND THEY WRITE ON THE PAPER MAN,,,,,,,,,,0,0
Person: OKAY <NAME>,,,,,,,,,,0,0
Hostage Taker: AT A TIME NOW WHAT KIND OF DEAL IS THAT ?,,,,,,,,,,0,0
Person: OKAY <NAME> LISTEN TO ME NOW,,,,,,,,,,0,0
Hostage Taker: IM LISTENING,,,,,,,,,,0,0
Person: OKAY I I JUST GOT HERE I DONT KNOW WHATS GOING ON ANYBODY GOT OFF OFF OF THE CENTER FILL ?,,,,,,,,,,0,0
Hostage Taker: NOBODY,,,,,,,,,,0,0
Person: NOBODY YOU ALL UP THERE ?,,,,,,,,,,0,0
Hostage Taker: EVERYBODY IS RIGHT HERE,,,,,,,,,,0,0
Person: ALRIGHT WHAT WHERED THEY GO WHAT YOU ALL GOT ? TWO JAILERS OR WHAT ? TWO JAILERS OR FOUR JAILERS OR WHAT ? WHAT WHAT DO YOU ALL GOT ? YOU ALL GOT TWO JAILERS FOUR JAILERS OR WHAT ? HOW MANY JAILERS UP THERE ?,,,,,,,,,,0,0
Hostage Taker: TWO,,,,,,,,,,0,0
Person: TWO,,,,,,,,,,0,0
Hostage Taker: YEAH THE FEW TWO YOU LET WAIT FOR EVERYTHING,,,,,,,,,,0,0
Person: WHO WHO ARE THEY ?,,,,,,,,,,0,0
Hostage Taker: <NAME> AND WHATS HIS NAME ? WHO ? <NAME>,,,,,,,,,,0,0
Person: THAT WHITE BOY ?,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: OKAY <NAME>,,,,,,,,,,0,0
Hostage Taker: UNLESS THEY GOT ANOTHER ONE RUNNING AROUND HERE FREE AND WE DONT KNOW NOTHING ABOUT IT AND HE GOT LOCKED UP SOMEWHERE AND I DONT KNOW NOTHING ABOUT IT BUT IM AFRAID THATS IMPOSSIBLE,,,,,,,,,,0,0
Person: OKAY WHAT WATCH YOU HOW HOW YOU WANT OUT OF THIS THING ? YOU WANNA COME DOWN AND TALK TO ME ?,,,1,,,,,,come down and talk to me,1,1
Hostage Taker: NO YOU DONT THINK IM GOING DOWN THERE SO YOU ALL CAN GRAB ME YOU DONT ACTUALLY THINK IM GONNA DO THAT HUH ? I CAN LET YOU UP THE ELEVATOR BUT YOU CANT COME INSIDE THE GATE WE GOT THAT WELL LOCKED DID YOU KNOW WE CAN LET YOU UP ON THE ELEVATOR,,,,,,,,,,0,0
Person: OKAY HOW HOW DO YOU WANNA HANDLE THIS THING ABOUT GET GETTING BETTER THINGS IN THE JAIL ?,,,,,,,,,,0,0
Hostage Taker: LIKE I SAY I GOT SOMEBODY RIGHT HERE WHO GONNA TELL YOU AS FAR AS WHAT WE WANT AND WHAT WE DOING BECAUSE YOU SEE WHAT I WAS TRYING TO GET OVER TO YOU ON THE JUMP RIGHT FROM THE START YOU WOULDNT LISTEN YOU DIG ? YOU DIDNT YOU DIDNT YOU DIDNT PAY NO ATTENTION TO THE PEOPLE THAT REALLY,,,,,,,,,,0,0
Person: WHO ?,,,,,,,,,,0,0
Hostage Taker: <NAME> <NAME>,,,,,,,,,,0,0
Person: WHO IS HE AN INMATE ?,,,,,,,,,,0,0
Hostage Taker: IS HE AN INMATE ? NO WHAT IS HE MAN ? LAWYER HES A LAWYER,,,,,,,,,,0,0
Person: HES A LAWYER ?,,,,,,,,,,0,0
Hostage Taker: YEAH SOMEBODY WANNA LAWYER UP HERE,,,,,,,,,,0,0
Person: WELL ILL PROBABLY KNOW THEM WHEN I SEE THEM BUT I DONT HIM BY HIS NAME,,,,,,,,,,0,0
Hostage Taker: WELL ANYWAY LIKE I SAY YOU KNOW IT REALLY DONT MAKE NO SENSE YOU DIG TO GO THROUGH THE SHIT MAN I GOT SOME TROUBLE ON MY HAND I TELL YOU,,,,,,,,,,0,0
Person: WELL WHAT YOU MEAN <NAME> ? WHAT WHAT YOU MEAN ?,,,,,,,,,,0,0
Hostage Taker: YOU DIG WE LOOK MAN WE THEY GOT YOU KNOW I MEAN THINGS ARE IN PERFECT DONT GET ME WRONG ITS NOT ANYTHING IT IT AT THE RIGHT CONDITION,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: HELLO HELLO,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: THIS IS <NAME> <NAME>,,,,,,,,,,0,0
Person: OKAY THIS IS <NAME>,,,,,,,,,,0,0
Hostage Taker: ALRIGHT AND IM SELECTED AS A SPOKE,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: ALRIGHT AND THEY GOT SOME THE GOT A LIST OF THINGS RIGHT HERE THAT THEY WANT ME TO GIVE TO YOU ALL I GAVE THEM TO MISTER <NAME> DOWN THERE EARLIER,,,,,,,,,,0,0
Person: WELL I JUST GOT HERE <NAME> YOULL HAVE TO TELL ME,,,,,,,,,,0,0
Hostage Taker: OKAY ITS SUPPOSEDLY BETTER FOOD,,,,,,,,,,0,0
Person: ALRIGHT,,,,,,,,,,0,0
Hostage Taker: THEY WANT BETTER CLOTHING THAT MEAN THE LINEN THAT WE SLEEP ON AND THESE JUMPERS BETTER TREATMENT IN GENERAL BY THE JAILERS THE MEDICATION,,,,,,,,,,0,0
Person: WAIT YOURE GOING TOO FAST I CANT WRITE THEM DOWN,,,,,,,,,,0,0
Hostage Taker: OKAY OKAY I DIDNT KNOW YOU WAS WRITTEN THEM DOWN TELL THEM WE WANT THAT YOU SAID THAT HE WAS GONNA BE UP,,,,,,,,,,0,0
Person: ALRIGHT GO AHEAD,,,,,,,,,,0,0
Hostage Taker: WHAT WE WANT DONE THAT YOU SAID,,,,,,,,,,0,0
Person: WELL LET LET <NAME> ?,,,,,,,,,,0,0
Hostage Taker: WHATS THAT ?,,,,,,,,,,0,0
Person: BACK ON MEDICATION WHAT YOU MEAN ABOUT MEDICATION ?,,,,,,,,,,0,0
Hostage Taker: SAY LOOK HEY LISTEN HERE,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: OKAY NOW LOOK LOOK WHAT WE WANT,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: OKAY WE WANT A NEWS PEOPLE CAME I MEAN THE PEOPLE FROM THE NEWSPAPER,,,,,,,,,,0,0
Person: WHERE YOU WANT THEM AT ?,,,,,,,,,,0,0
Hostage Taker: OKAY WE WANT THEM OVER HERE WE WANT THEM TO KNOW WHATS GOING ON MAN LIKE WE LOOK WE AINT DOING NOTHING UNTIL YOU ALL GET THE POLICE UP HERE OR GET <NAME> <NAME> UP HERE AND SEE YA,,,,,,,,,,0,0
Person: HEY,,,,,,,,,,0,0
Hostage Taker: THEN YOUR ASS IS ON,,,,,,,,,,0,0
Person: HEY HEY THE NEWS IS HERE THEYRE DOWNSTAIRS THEY GOT THE CAMERAS RUNNING EVERYTHING ELSE,,,,,,,,,,0,0
Hostage Taker: YEAH WE DONT SEE IT ON TV OR NOTHING DONT FORGET YOU ALL GAVE US TV YOU ALL GAVE ONE ONE,,,,,,,,,,0,0
Person: ITS FIVE OCLOCK IN THE MORNING HOW ARE THEY GONNA PUT SOMETHING ON TV ?,1,,,,,,,,reason,1,0
Hostage Taker: TV WHEN THE NEWS GO THROUGH COME ON WE GONNA WAIT WE COULD WAIT BECAUSE WE KNOW ONE THING ONCE WE GET BACK IN THAT CELL AND STUFF MAN LOOK AND WE LOCK OURSELVES DOWN AND STUFF WE KNOW YOU ALL AINT GONNA GIVE US WHAT WE WHAT WE WANT ALL YOU ALL GONNA DO IS BULLSHITTER AND TALK AND TALK,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: AND REALLY MAN I AINT GOT NO TIME TO TALK AND TALK SIMPLY BECAUSE HEY ITS NOT GOOD MAN,,,,,,,,,,0,0
Person: IF YOUVE GOT SOME LEGITIMATE GRIPES THIS THE FEDERAL JUDGE EVERYBODY ELSE AND MAKE SURE THAT WE DO THESE THINGS,,,,,,,1,,federal judge,1,1
Hostage Taker: YEAH WELL THATS WHAT WE WANT THATS EXACTLY WHAT WE WANT YOU DIG THERE NOBODY TRYING TO RUN AWAY OR NOTHING IF THATS WHAT YOU ALL AFRAID OF SHIT MAN THATS OUT OF THE QUESTION THERE,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: MAN NOBODY OUGHT TO ESCAPE ON ME AND AINT NEVER GO HAVE NONE,,,,,,,,,,0,0
Person: <NAME> WELL WHO YOU WANT ? YOU WANT YOU WANT YOU WANT <NAME> <NAME> ? YOU WANT THE DISTRICT ATTORNEY ? YOU WANT ME TO GET HIM ?,,,,,,,,,,0,0
Hostage Taker: YEAH YOU YOU GET SOME PEOPLE UP HERE THAT WE KNOW,,,,,,,,,,0,0
Person: ALRIGHT LET LETS TALK ABOUT THIS THING WHO YOU WANT ? OKAY YOU WANT <NAME> WHO ELSE YOU WANT ?,,,,,,,,,,0,0
Hostage Taker: HEY MAN,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: I TOLD YOU WHO WE WANT UP HERE NOW YOU GET THEM,,,,,,,,,,0,0
Person: WELL SOME PEOPLE I CANT GET <NAME> YOU GOTTA UNDERSTAND THAT,1,,,,,,,,reason,1,0
Hostage Taker: OKAY ?,,,,,,,,,,0,0
Person: THIS IS NEW YEARS EVE I CANT GET <NAME> YOU KNOW THAT,1,,,,,,,,reason,1,0
Hostage Taker: YEAH WE KNOW YOU CANT GET <NAME> UP HERE ALRIGHT,,,,,,,,,,0,0
Person: ALRIGHT <NAME> THATS WHAT IM ASKING YOU,,,,,,,,,,0,0
Hostage Taker: WHO ELSE ? <NAME>,,,,,,,,,,0,0
Person: <NAME> ?,,,,,,,,,,0,0
Hostage Taker: YES SIR <NAME>,,,,,,,,,,0,0
Person: <NAME> ?,,,,,,,,,,0,0
Hostage Taker: RIGHT,,,,,,,,,,0,0
Person: OKAY AND WHO ELSE <NAME> ?,,,,,,,,,,0,0
Hostage Taker: LETS SEE THEY GOT <NAME> <NAME> <NAME> <NAME>,,,,,,,,,,0,0
Person: I DONT KNOW IF I CAN GET <NAME> WE WE TRIED <NAME> ALREADY AND <NAME> DOESNT HAVE A PHONE AND HES NOT AT THE HOUSE I DONT KNOW WHERE HES AT WHO ELSE ?,1,,,,,,,,reason,1,0
Hostage Taker: CAN YOU GIVE OFFICER <NAME> UP HERE ?,,,,,,,,,,0,0
Person: <NAME> ?,,,,,,,,,,0,0
Hostage Taker: <NAME>,,,,,,,,,,0,0
Person: <NAME> <NAME> ?,,,,,,,,,,0,0
Hostage Taker: YEAH HES A YOU KNOW THE DEPUTY THAT THE NIGHT I TRIED TO ESCAPE UP THERE I I MEAN I IM JUST SELECTED FOR A SPOKESMAN AND IM ABOUT TO GO BED BECAUSE THEY THEY GET WILD THEY GET CALLS FOR <NAME>,,,,,,,,,,0,0
Person: IS HE STILL WORKING FOR US ?,,,,,,,,,,0,0
Hostage Taker: YES HE IS IN CASE AH YOU KNOW CAME TO MY WINDOW ONE NIGHT IN SOLITARY WHEN I WAS FIRST BROUGHT BACK FROM <PLACE>,,,,,,,,,,0,0
Person: <NAME> ITS <NAME> AGAIN WHO WHOS IN CHARGE UP THERE MAN ?,,,,,,,,,,0,0
Hostage Taker: <NAME> <NAME>,,,,,,,,,,0,0
Person: OKAY WELL WHY DOESNT HE WANNA TALK TO US ?,,,,,,,,,,0,0
Hostage Taker: I DONT KNOW HE THINK THAT YOU KNOW YOU ALL TRYING TO BULLSHIT,,,,,,,,,,0,0
Person: WELL WE NOT BULLSHITTING WE JUST WANNA FIND WHATS GOING ON,,,,,,,,,,0,0
Hostage Taker: LONG ENOUGH TO KNOW THAT I AINT SHITTING,,,,,,,,,,0,0
Person: HEY TELL THEM ON <NAME> <NAME> ? IF HE IF YOU WANTS WELL SIGN THE PAPER WELL GIVE HIM THE PAPER AND TOMORROW TOMORROW MORNING SOON AS WE CAN WELL GET <NAME> <NAME> TO COME UP THERE AND HE CAN GIVE THEM THAT PAPER AND TOMORROW MORNING TOMORROW MORNING SOON AS WE CAN WELL GET <NAME> <NAME> TO COME UP THERE AND HE CAN GIVE THEM THAT PAPER WITH ALL THOSE DEMANDS ON IT AND THATS A CIVIL LIBERTIES MAN I KNOW THE MAN HES TALKING ABOUT THATS THE MAN THATS SUM US RIGHT NOW FOR SOME OF THE CONDITIONS UP THERE GIVE THEM THESE OTHER CONDITIONS AND THEYLL BE STANDING OVER OUR HEADS LIKE A BUNCH OF HAWKS AND THEYLL MAKE SURE WE DO THESE THINGS THAT YOU ALL YOU WANT IF THEYRE LEGITIMATE MAN WE GOTTA GET THAT AREA STABLE UP THERE,,,1,,,,,,commitment,1,1
Hostage Taker: RIGHT OKAY SAY YOU WELL LOOK HERE THEY SAY AFTER THEY GET EVERYTHING DOWN IN BLACK AND WHITE AND GOT <NAME> <NAME> GOTTA ENTRUST HIM WITH <NAME> <NAME> THE NEWSPAPER I MEAN WHEN IS IT GONNA COME TO A HEAD,,,1,,,,,,"once we get the lawyer and newspaper, then we will stop",1,1
Person: THATS WHAT WE WANNA KNOW YOURE THE ONES THATS CONTROLLING THE THING,,,,,1,,,,you've got the power,1,1
Hostage Taker: WELL THEY SAY THAT AFTER YOU ALL GET ALL THAT THAT WE GONNA GO IN OUR CELLS,,,1,,,,,,and then we'll stop,1,1
Person: OKAY LET US WORK ON IT AND ILL CALL YOU BACK IN A FEW MINUTES AND ILL LET YOU KNOW WHATS GOING ON,,,,,,,,,,0,0
Hostage Taker: ALRIGHT,,,,,,,,,,0,0
Person: ILL KEEP YOU KEEP YOU APPRISED OF EVERYTHING EXACTLY WHERE ITS GOING RIGHT NOW WE ARE GONNA TRY AND CALL <NAME> <NAME> IM GONNA CALL <NAME> AND WE ARE GONNA GET THIS THING GOING,,,,,,,,,,0,0
Hostage Taker: RIGHT,,,,,,,,,,0,0
Person: SO EVERYBODY GET BACK TO BED AND GET SOME REST ALRIGHT ?,,,,,,,,,,0,0
Hostage Taker: OKAY,,,,,,,,,,0,0
Person: ILL CALL YOU BACK IN A FEW MINUTES,,,,,,,,,,0,0
Hostage Taker: ALRIGHT HEY EVERYTHING IS IS IS HEY LOOK,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: WHO YOU ALL BROUGHT ON THE FIRE ESCAPE ?,,,,,,,,,,0,0
Person: THEY GOT SOME SECURITY PEOPLE IS ALL I KNOW WHY ?,,,,,,,,,,0,0
Hostage Taker: ON THAT FIRE ESCAPE ?,,,,,,,,,,0,0
Person: PROBABLY SO,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: HEY,,,,,,,,,,0,0
Hostage Taker: WHAT ?,,,,,,,,,,0,0
Person: I THINK THEY GOT CHANNEL THREES OVER HERE,,,,,,,,,,0,0
Hostage Taker: MMM ?,,,,,,,,,,0,0
Person: CHANNEL THREE ?,,,,,,,,,,0,0
Hostage Taker: YEAH WHATS HAPPENING ?,,,,,,,,,,0,0
Person: YOU WANTED THE NEWS MEDIA ?,,,,,,,,,,0,0
Hostage Taker: YEAH WHATS HAPPENING WITH THEM ?,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: AIRIGHT YOU ALL WE GOT CHANNEL THREE OVER HERE,,,,,,,,,,0,0
Person: AND YOU KNOW <NAME> <NAME> ?,,,,,,,,,,0,0
Hostage Taker: <NAME> REEVE ?,,,,,,,,,,0,0
Person: WE CALLED INFORMATION THEY DONT HAVE HIS NAME BUT I TALKED TO <NAME> ON THE PHONE HE SAID THAT <NAME> BOSS IS A JOE <NAME> AND I LOOKED IN THE PHONE BOOK I GOT HIS NUMBER I CAN CALL HIM,,,,,,,,,,0,0
Hostage Taker: ALRIGHT TELL THEM GOT CHANNEL THREE OVER HERE MAN WOULD YOU SAY ?,,,,,,,,,,0,0
Person: GOT CHANNEL THREE ? HUH ?,,,,,,,,,,0,0
Hostage Taker: ALRIGHT TALK UP ALRIGHT WHAT YOU SAY ?,,,,,,,,,,0,0
Person: WE GOT CHANNEL THREE HERE WHAT WHAT WHATTA YOU ALL WANT ?,,,,,,,,,,0,0
Hostage Taker: WE TELL YOU ALL WHAT WE WANTED MAN WE DONE HEAR WHAT WE WANT YOU ALREADY GOT CHANNEL THREE OVER HERE ?,,,,,,,,,,0,0
Person: RIGHT RIGHT,,,,,,,,,,0,0
Hostage Taker: OKAY NOW MAKE OVER HERE,,,,,,,,,,0,0
Person: YOU WANNA TALK TO THEM ? ILL GET THEM ON THE PHONE <NAME> <NAME>,,,,,,,,,,0,0
Hostage Taker: YOU ALL HEAR THAT ? WHAT ? HE SAID WHAT YOU WANNA TALK TO THEM ? YOU WANNA PUT THEM ON THE PHONE ? HEY MAN ? HEY MAN ? HEY DONT YOU MOVE LIKE THAT ID HAVE TO SHOOT YOU TO TRY TO GIVE US UP YOU DIG GIVE US SOME CLUES MAN,,,,,,,,,,0,0
Person: HEY,,,,,,,,,,0,0
Hostage Taker: WHAT ? WE COULD SHOW ON OUR PROOF,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: BREAK ANOTHER WINDOW OR SOMETHING ?,,,,,,,,,,0,0
Person: THE PROOF YOU WANT IS COME ON DOWN WED LET THEM TURN THE CAMERAS ON,,,1,,,,,,come on down and they'll turn the cameras on,1,1
Hostage Taker: ON ME ? HEY MAN,,,,,,,,,,0,0
Person: WHATEVER YOU WANT WHOEVER YOU WANNA SEND DOWN,,,,,,,,,,0,0
Hostage Taker: HE GOT NO BOSS,,,,,,,,,,0,0
Person: SEND DOWN <NAME> MAN I DONT KNOW WHAT YOU WANT,,,,,,,,,,0,0
Hostage Taker: WHAT YOU WELL NO MAN WE DONT WANT NOTHING,,,,,,,,,,0,0
Person: YOU WANT CHANNEL THREE HERE WE GOT CHANNEL THREE HERE NOW WHAT WHAT YOU WANNA DO WITH IT ?,,,,1,,,,,this was your demand,1,1
Hostage Taker: HOW ABOUT <NAME> ?,,,,,,,,,,0,0
Person: <NAME> ?,,,,,,,,,,0,0
Hostage Taker: WHAT WE HOLD ON NOW LISTEN OKAY LISTEN NOW THE WHOLE LOFT IS READY THATS GOING DOWN YOU KNOW I MEAN EVERYTHING IS TOO WILD,,,,,,,,,,0,0
Person: OKAY THATS COOL,,,,,,,,,,0,0
Hostage Taker: YOU DIG IT ?,,,,,,,,,,0,0
Person: WE FIGURED THAT FIGURED THAT,,,,,,,,,,0,0
Hostage Taker: FIGURE IT SAY LOOK MAN WHAT WE WANT IS SOMEBODY GUARANTEE GUARANTING THAT EVERYTHING IS GONNA BE ALRIGHT WE DONT WANT DO BULLSHIT MAN WE GOT THAT WE AINT GOT NO TIME FOR THAT WHO IS THIS TALKING ? SAY LOOK I DONT WHATS HAPPENING ALREADY,,,1,,,,,,we need someone to guarantee these things,1,1
Person: THIS IS <NAME> WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: ALRIGHT ? WHO IS THIS TALKING ?,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: <NAME> WHO ? WHO ?,,,,,,,,,,0,0
Person: <NAME> <NAME>,,,,,,,,,,0,0
Hostage Taker: OKAY <NAME> <NAME> WHAT WHAT ARE YOU ?,,,,,,,,,,0,0
Person: DETECTIVE DOWN HERE,,,,,,,,,,0,0
Hostage Taker: RIGHT KIND OF PEOPLE ALRIGHT BE COOL WHO WANTS THIS PHONE ? ANYBODY WANT THIS PHONE ? LOOK MAN ALL WE WANT IS A GUARANTEE HOLD ON BESIDES THAT WE GOT STATED YOU KNOW,,,,,,,,,,0,0
Person: IM WILLING IM WILLING TO GUARANTEE THAT BUT HOW ? HOW HOW HOW CAN YOU BELIEVE ME ? I KEEP TELLING YOU YOU ILL MAKE SURE THAT THEY FOLLOW THESE THETO ME THEYRE ALL LEGITIMATE COMPLAINTS,1,,,,,,,,good points,1,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: YOU KNOW YOU ALL GOT GOOD GRIPES,1,,,,,,,,good points,1,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: ILL GUARANTEE THAT THEYLL LOOK INTO THESE THINGS,1,,,,,,,,trust,1,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: YOU KNOW IF YOU CANT TAKE MY WORD RIGHT NOW I DONT YOU KNOW SOME OF THESE THINGS TAKE SEVERAL DAYS SOME OF THESE THINGS MAKE TAKE A WEEK,1,,,,,,,,reason,1,0
Hostage Taker: YEAH SO WHATS GONNA HAPPEN IN THE MEANTIME MAN ?,,,,,,,,,,0,0
Person: YOU GOT THE ANSWERS YOU ITS UP TO YOU YOU WANNA SETTLE DOWN EVER THERE UP THERE EVERYBODY GET LOCKED BACK DOWN UP THERE LET THE JAILERS GET UP THERE START CLEANING UP LETS GET SOME FOOD COOKING LETS FIND OUT EXACTLY WHAT CLOTHING YOU ALL ARE GRIPING ABOUT WHAT YOU NEED MORE,1,,,,,,,,reason,1,0
Hostage Taker: NO,,,,,,,,,,0,0
Person: WHAT WHAT YOU NEED LESS OF WHAT KIND OF MEDICATION YOU ALL TALKING ABOUT WHAT KIND OF LEGAL SERVICES YOU ALL TALKING ABOUT YOU KNOW THE A LOT OF THESE THINGS YOU KNOW ARE JUST NAMES TO US RIGHT NOW LEGAL SERVICES WHAT EXACTLY DO YOU WANT ? WE ARE WILLING TO PROVIDE THEM FOR YOU I GOT IM LOOKING AT <NAME> <NAME> NOW THATS THE MAN THATS SUM US RIGHT NOW OVER THE JAIL,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: ILL CALL HIM RIGHT NOW AND GET HIM DOWN HERE AND TALK TO YOU IF THATS WHAT YOU WANT,,,,,,,,,,0,0
Hostage Taker: GET HIM DOWN HERE,,,,,,,,,,0,0
Person: IM GONNA TRY ILL CALL YOU RIGHT BACK WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: I AINT SAYING MAN,,,,,,,,,,0,0
Person: WELL WHO WHO DO I CALL BACK UP THERE AND ASK FOR THEN ?,,,,,,,,,,0,0
Hostage Taker: JUST ANYBODY,,,,,,,,,,0,0
Person: ALRIGHT YOURE YOURE ANYBODY THEN ?,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: OKAY OKAY I JUST CALLED UP <NAME>,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: HES THE <NAME> THATS SUM US NOW FOR JAIL CONDITIONS,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: HES <NAME> BOSS,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: HES TRYING TO FIND <NAME>,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: AND SOON AS HE GETS IN TOUCH WITH <NAME> HE SAYS HES COMING DOWN HERE,,,,,,,,,,0,0
Hostage Taker: ALRIGHT,,,,,,,,,,0,0
Person: NOW WHAT ELSE YOU ALL WANT ? TV THREES HERE,,,,,,,,,,0,0
Hostage Taker: LOOK YOU KNOW WHAT WE REALLY WANT MAN ? IS SOMEBODY WITH ENOUGH POWER GUARANTEE EVERYTHING MAN,,,1,,,,,,we need a guarantee,1,1
Person: <NAME> <NAME> GUARANTEE EVERYTHING,,,,,,,,,,0,0
